ID	CD45	EpCAM	casp3	CD45RA	CD69	PgR	CD56	TCRab	HER2	CD25	CD44	PanKer	TCRgd	pSTAT1	TIGIT	CD27	VIM	Ecad	PDL12	CD28	KI67	FoxP3	ER	CD45RO	CD19	CD24	CD38	CD8	EGFR	CD3	CD20	pS6	HLADR	CD4	PD1	Hist1763	CD16
pas1	249.6569824	0	0.846808374	2.411047459	18.48697281	2.06752944	0	7.641908169	0	2.306541204	124.5562439	0	0	3.344798088	0.979065776	46.17469788	19.13324356	1.091369152	0.897003114	28.91696167	0.010304264	1.563537002	3.936180115	123.8553391	2.435561657	3.650494337	1.374491811	0.773013949	0	184.2472076	1.675400972	2.619729996	2.048052788	78.1594696	4.554743767	31.70331383	0.281595528
pas2	227.2368088	3.015405536	1.428341985	1.319664896	14.17856264	2.423276186	0.06996708	5.562823772	0	1.626602054	115.0374374	0.78614521	0	2.701168656	0.686503589	27.62609386	34.26986122	0.639207214	0.800964564	22.3778553	0	1.212292612	5.985644817	118.0587845	0	3.422017097	0.857473224	0.117273279	1.355702996	153.4132309	0.797904849	5.152077675	1.0470016	68.84296036	4.330312252	30.4651804	1.661113501
pas3	225.5274963	0.480595142	0.682828486	2.81287384	11.01464939	0	0	4.965830803	0.175557539	3.615981102	73.63145447	0	0	1.398434162	5.396112919	60.92446136	4.08070755	0	1.35183692	39.6921463	0.08003515	1.908700228	4.396475792	178.791748	2.917444229	2.947993994	1.726859093	0.705770671	0.035199013	164.4425049	2.322643518	5.151432991	3.943214893	188.3735352	7.219718933	10.36356258	0
pas4	182.2525406	0	0.600791752	3.860597491	21.523139	1.414115071	0	5.556931496	0	5.091953516	104.8116112	0	0	2.178550839	0	42.48752213	5.603979826	0.010320629	0.665387213	34.49658012	0	1.438153744	5.330911636	151.6338501	0.903541476	2.746424437	0.55103603	0	0.928538114	112.2911072	1.102143288	3.259673476	2.749327779	90.6844101	2.681456923	22.21562672	0.038082005
pas5	166.0992737	0	0.35323143	3.197427988	25.74358749	1.051232815	0	7.590532303	0	2.10787797	48.52786255	0	0	2.938200951	0.836152792	31.86205864	5.851765156	0.36286518	0.281392336	31.33073235	0.362665027	2.462689161	4.708199501	124.2705078	2.810387611	1.171235919	1.708342671	1.188843846	0.497844875	124.1857681	2.834176064	5.86482048	3.381976128	50.30373001	3.36530757	26.01375961	0.327069551
pas6	316.3544006	0.230311349	0.668466032	0.152000338	18.42938614	2.152169466	0	7.447165489	0	0.073618516	136.5479584	0.266577005	0	3.720236063	0	19.89334106	23.33909988	0.217964798	0	31.48295403	0	1.973449349	9.122502327	137.6929474	0.543702185	3.820628166	0.625967145	0.40753904	2.171890259	208.5535889	1.028048873	8.777628899	2.876424789	59.13230515	2.114433765	33.33063889	1.63325119
pas7	246.4290924	0.131457657	0.780355632	2.262691975	15.48519802	1.079850554	0	5.494039536	0	6.251097202	116.835083	0	0	0.970163167	0.820517242	53.96780777	4.364704132	0	1.179796338	32.43886948	0	0.977680922	4.839282513	122.3131638	1.31599915	3.281220675	1.594741702	0.035617471	0.670820296	129.9213257	1.475235581	5.347920895	3.32761097	164.8853607	5.103652	11.9335022	0
pas8	190.8632813	0	0	0	11.53791714	0	0	3.102307081	0	0	136.9883118	0	0	0	0	0	9.180534363	0	0	21.75709915	0	0	1.858795762	96.66849518	0.544596851	2.995695829	0	0	0	121.3184128	0	0.940519273	0.647209287	64.09949493	1.943046331	7.470713139	0
pas9	284.6582947	7.052073479	0	0	17.26735497	0	0	6.611532688	0	0	185.5427704	0	0	0	1.105365992	7.894845963	16.59698677	0.513860345	0.938186288	30.48262787	0	0.952815711	3.127693415	155.8061218	0	5.575548172	3.284322739	0	0	148.6246338	0	2.885452271	5.611232758	226.958786	11.40559292	23.07971382	0
pas10	192.9936829	0	0.175965875	1.114806533	8.573773384	1.001686096	0	3.859468937	0	3.840214729	152.9945984	0.494563818	0	2.506294727	1.221052051	0	16.23131561	0.033951223	1.12165761	27.48362923	0	2.012983799	3.269814014	120.2267914	0.57549274	4.611702442	1.40656364	0	1.374141574	114.8778534	0.894855082	7.777711391	6.454537392	230.4801331	8.040843964	30.27702332	0
